week_ending,discharge_cumecs,n_days,discharge_max_daily,valid,unusable,was_interpolated,rain_mm,temp_c,oni,dmi,woy_sin,woy_cos,water_year,regime,monsoon_phase,schedule_tmc
2012-06-17,42.31804614285714,7,52.802322,True,False,False,64.12,22.2,0.03,0.0,0.23931566428755768,-0.970941817426052,2012,award07,SWM,9.19
2012-06-24,47.78505685714286,7,53.2188,True,False,False,63.019999999999996,21.502857142857145,0.03,0.0,0.12053668025532308,-0.992708874098054,2012,award07,SWM,9.19
2012-07-01,46.231815,7,52.248524,True,False,False,70.96000000000001,21.162857142857142,0.28,0.546,-3.216245299353273e-16,-1.0,2012,award07,SWM,31.24
2012-07-08,45.35133514285714,7,54.462414,True,False,False,46.68,21.53142857142857,0.28,0.546,-0.12053668025532283,-0.992708874098054,2012,award07,SWM,31.24
2012-07-15,51.159715,7,56.19389,True,False,False,48.760000000000005,21.7,0.28,0.546,-0.23931566428755743,-0.9709418174260521,2012,award07,SWM,31.24
2012-07-22,44.36168685714286,7,50.77944,True,False,False,44.72,21.47714285714286,0.28,0.546,-0.3546048870425356,-0.9350162426854148,2012,award07,SWM,31.24
2012-07-29,36.665879857142855,7,39.876617,True,False,False,25.14,21.648571428571426,0.28,0.546,-0.46472317204376806,-0.8854560256532101,2012,award07,SWM,31.24
2012-08-05,43.40551814285714,7,54.250454,True,False,False,18.38,21.357142857142858,0.39,0.652,-0.5680647467311556,-0.8229838658936565,2012,award07,SWM,45.95
2012-08-12,135.38790257142858,7,454.7727,True,False,False,157.6,20.708571428571428,0.39,0.652,-0.663122658240795,-0.7485107481711013,2012,award07,SWM,45.95
2012-08-19,194.91550928571428,7,313.1724,True,False,False,28.460000000000004,21.50857142857143,0.39,0.652,-0.7485107481711011,-0.6631226582407952,2012,award07,SWM,45.95
2012-08-26,86.80958871428571,7,152.85782,True,False,False,49.580000000000005,21.602857142857143,0.39,0.652,-0.8229838658936564,-0.5680647467311559,2012,award07,SWM,45.95
2012-09-02,101.23927214285713,7,117.0,True,False,False,136.82,20.445714285714285,0.37,0.453,-0.8854560256532096,-0.4647231720437691,2012,award07,SWM,36.76
2012-09-09,199.15923142857145,7,230.17372,True,False,False,52.040000000000006,21.314285714285713,0.37,0.453,-0.9350162426854147,-0.3546048870425359,2012,award07,SWM,36.76
2012-09-16,281.08104142857144,7,359.9578,True,False,False,20.82,21.59142857142857,0.37,0.453,-0.970941817426052,-0.23931566428755774,2012,award07,SWM,36.76
2012-09-23,326.24744142857145,7,414.56848,True,False,False,2.2600000000000002,21.994285714285716,0.37,0.453,-0.992708874098054,-0.12053668025532357,2012,award07,SWM,36.76
2012-09-30,134.91119714285713,7,209.21658,True,False,False,23.16,22.24285714285714,0.37,0.453,-1.0,-1.8369701987210297e-16,2012,award07,SWM,36.76
2012-10-07,378.76988714285716,7,861.78674,True,False,False,10.6,21.954285714285714,0.28,0.11,-0.992708874098054,0.1205366802553232,2012,award07,NEM,20.22
2012-10-14,294.60480085714283,7,639.02875,True,False,False,33.72,22.731428571428573,0.28,0.11,-0.9709418174260521,0.23931566428755738,2012,award07,NEM,20.22
2012-10-21,220.10269428571428,7,476.79208,True,False,False,52.44,21.68285714285714,0.28,0.11,-0.9350162426854148,0.35460488704253557,2012,award07,NEM,20.22
2012-10-28,88.21840871428572,7,100.547554,True,False,False,7.340000000000001,21.75142857142857,0.28,0.11,-0.8854560256532101,0.464723172043768,2012,award07,NEM,20.22
2012-11-04,195.56840428571428,7,385.927,True,False,False,82.72,20.75714285714286,0.13,-0.099,-0.822983865893657,0.5680647467311548,2012,award07,NEM,13.78
2012-11-11,89.96567285714286,7,118.96257,True,False,False,5.68,22.131428571428568,0.13,-0.099,-0.7485107481711011,0.6631226582407953,2012,award07,NEM,13.78
2012-11-18,114.36263728571429,7,138.6859,True,False,False,0.08,20.185714285714287,0.13,-0.099,-0.6631226582407956,0.7485107481711007,2012,award07,NEM,13.78
2012-11-25,105.26821357142856,7,125.179276,True,False,False,8.139999999999999,21.608571428571427,0.13,-0.099,-0.5680647467311559,0.8229838658936564,2012,award07,NEM,13.78
2012-12-02,117.02633900000001,7,133.1048,True,False,False,0.0,21.511428571428574,-0.03,0.267,-0.4647231720437684,0.88545602565321,2012,award07,NEM,7.35
2012-12-09,162.72293857142859,7,416.26608,True,False,False,11.919999999999998,21.65142857142857,-0.03,0.267,-0.35460488704253595,0.9350162426854147,2012,award07,NEM,7.35
2012-12-16,206.929958,7,618.64703,True,False,False,0.0,21.462857142857143,-0.03,0.267,-0.2393156642875578,0.970941817426052,2012,award07,NEM,7.35
2012-12-23,89.250235,7,104.21963,True,False,False,0.0,21.302857142857142,-0.03,0.267,-0.12053668025532363,0.992708874098054,2012,award07,NEM,7.35
2012-12-30,73.97460542857142,7,85.12042,True,False,False,1.1800000000000002,21.925714285714285,-0.03,0.267,6.432490598706546e-16,1.0,2012,award07,NEM,7.35
2013-01-06,68.64615171428571,7,84.43035,True,False,False,0.02,23.465714285714284,-0.24,-0.065,0.12053668025532305,0.992708874098054,2012,award07,inter,2.76
2013-01-13,40.97700114285714,7,49.74593,True,False,False,0.0,22.602857142857143,-0.24,-0.065,0.23931566428755774,0.970941817426052,2012,award07,inter,2.76
2013-01-20,46.681759428571425,7,55.09,True,False,False,0.0,21.419999999999998,-0.24,-0.065,0.3546048870425356,0.9350162426854148,2012,award07,inter,2.76
2013-01-27,34.36845242857143,7,36.38,True,False,False,0.0,21.442857142857143,-0.24,-0.065,0.4647231720437685,0.8854560256532099,2012,award07,inter,2.76
2013-02-03,29.650318714285714,7,31.871536,True,False,False,0.0,21.814285714285713,-0.28,0.189,0.5680647467311558,0.8229838658936564,2012,award07,inter,2.2
2013-02-10,27.989231999999998,7,30.450886,True,False,False,1.04,23.12857142857143,-0.28,0.189,0.6631226582407952,0.7485107481711011,2012,award07,inter,2.2
2013-02-17,52.03041785714286,7,98.064156,True,False,False,12.479999999999999,23.31142857142857,-0.28,0.189,0.7485107481711011,0.6631226582407953,2012,award07,inter,2.2
2013-02-24,91.34866357142857,7,132.5808,True,False,False,1.06,24.10857142857143,-0.28,0.189,0.8229838658936564,0.5680647467311558,2012,award07,inter,2.2
2013-03-03,29.85812457142857,7,33.22094,True,False,False,0.02,24.148571428571426,-0.23,0.083,0.8854560256532098,0.4647231720437686,2012,award07,inter,2.2
2013-03-10,25.10478257142857,7,28.437635,True,False,False,9.0,24.577142857142857,-0.23,0.083,0.9350162426854148,0.35460488704253557,2012,award07,inter,2.2
2013-03-17,29.810179285714288,7,39.50858,True,False,False,10.5,24.84857142857143,-0.23,0.083,0.970941817426052,0.23931566428755804,2012,award07,inter,2.2
2013-03-24,19.97621271428571,7,24.459898,True,False,False,1.9000000000000001,25.46857142857143,-0.23,0.083,0.992708874098054,0.120536680255323,2012,award07,inter,2.2
2013-03-31,19.879142357142857,7,27.701044,True,False,False,3.6199999999999997,25.662857142857142,-0.23,0.083,1.0,-1.6081226496766366e-16,2012,award07,inter,2.2
2013-04-07,20.866908857142857,7,23.983192,True,False,False,6.119999999999999,25.83142857142857,-0.2,-0.297,0.992708874098054,-0.12053668025532288,2012,award07,inter,2.2
2013-04-14,29.44513785714286,7,36.60849,True,False,False,4.92,26.268571428571427,-0.2,-0.297,0.9709418174260521,-0.2393156642875575,2012,award07,inter,2.2
2013-04-21,23.073465571428574,7,27.886929,True,False,False,1.18,25.557142857142857,-0.2,-0.297,0.9350162426854148,-0.35460488704253545,2012,award07,inter,2.2
2013-04-28,17.516491285714284,7,18.645998,True,False,False,17.22,25.34857142857143,-0.2,-0.297,0.8854560256532099,-0.4647231720437685,2012,award07,inter,2.2
2013-05-05,16.107351,7,19.09,True,False,False,11.36,25.962857142857143,-0.3,-0.506,0.8229838658936565,-0.5680647467311557,2012,award07,inter,2.2
2013-05-12,17.12073235714286,7,20.115168,True,False,False,12.68,25.24857142857143,-0.3,-0.506,0.7485107481711013,-0.6631226582407951,2012,award07,inter,2.2
2013-05-19,18.54349557142857,7,25.932129,True,False,False,14.36,24.842857142857145,-0.3,-0.506,0.6631226582407952,-0.7485107481711012,2012,award07,inter,2.2
2013-05-26,15.738986428571428,7,21.43,True,False,False,18.78,24.431428571428572,-0.3,-0.506,0.5680647467311558,-0.8229838658936564,2012,award07,inter,2.2
2013-06-02,25.618498,7,54.395126,True,False,False,156.84,21.914285714285715,-0.38,-0.497,0.46472317204376906,-0.8854560256532096,2013,award07,SWM,9.19
2013-06-09,22.669398857142856,7,26.510426,True,False,False,63.18,21.53142857142857,-0.38,-0.497,0.35460488704253584,-0.9350162426854147,2013,award07,SWM,9.19
2013-06-16,20.28802742857143,7,23.276974,True,False,False,91.54,21.02285714285714,-0.38,-0.497,0.23931566428755768,-0.970941817426052,2013,award07,SWM,9.19
2013-06-23,19.767989857142855,7,22.787659,True,False,False,131.94,20.791428571428572,-0.38,-0.497,0.12053668025532308,-0.992708874098054,2013,award07,SWM,9.19
2013-06-30,454.6828694285714,7,978.69556,True,False,False,66.03999999999999,21.214285714285715,-0.38,-0.497,-3.216245299353273e-16,-1.0,2013,award07,SWM,9.19
2013-07-07,436.20989285714285,7,1240.474,True,False,False,55.339999999999996,21.122857142857146,-0.45,-0.181,-0.12053668025532283,-0.992708874098054,2013,award07,SWM,31.24
2013-07-14,555.4536371428571,7,997.11505,True,False,False,65.54,20.70285714285714,-0.45,-0.181,-0.23931566428755743,-0.9709418174260521,2013,award07,SWM,31.24
2013-07-21,538.6361842857143,7,834.60504,True,False,False,93.52,20.754285714285714,-0.45,-0.181,-0.3546048870425356,-0.9350162426854148,2013,award07,SWM,31.24
2013-07-28,1218.8760914285715,7,2246.0,True,False,False,97.5,20.502857142857145,-0.45,-0.181,-0.46472317204376806,-0.8854560256532101,2013,award07,SWM,31.24
2013-08-04,1778.8964199999998,7,3346.0,True,False,False,78.44,20.82,-0.34,-0.194,-0.5680647467311556,-0.8229838658936565,2013,award07,SWM,45.95
2013-08-11,1427.4234914285714,7,3414.0,True,False,False,38.06,20.98857142857143,-0.34,-0.194,-0.663122658240795,-0.7485107481711013,2013,award07,SWM,45.95
2013-08-18,382.68775999999997,7,421.39545,True,False,False,44.48,21.037142857142857,-0.34,-0.194,-0.7485107481711011,-0.6631226582407952,2013,award07,SWM,45.95
2013-08-25,310.7114485714286,7,336.7057,True,False,False,22.54,21.222857142857144,-0.34,-0.194,-0.8229838658936564,-0.5680647467311559,2013,award07,SWM,45.95
2013-09-01,288.52259999999995,7,380.5,True,False,False,25.54,22.237142857142857,-0.32,-0.31,-0.8854560256532096,-0.4647231720437691,2013,award07,SWM,36.76
2013-09-08,376.50908571428573,7,505.6976,True,False,False,79.6,21.18857142857143,-0.32,-0.31,-0.9350162426854147,-0.3546048870425359,2013,award07,SWM,36.76
2013-09-15,501.44476142857144,7,689.3352,True,False,False,47.0,21.25714285714286,-0.32,-0.31,-0.970941817426052,-0.23931566428755774,2013,award07,SWM,36.76
2013-09-22,242.72214,7,357.21875,True,False,False,50.739999999999995,21.554285714285715,-0.32,-0.31,-0.992708874098054,-0.12053668025532357,2013,award07,SWM,36.76
2013-09-29,282.4229057142857,7,570.04865,True,False,False,4.54,21.69142857142857,-0.32,-0.31,-1.0,-1.8369701987210297e-16,2013,award07,SWM,36.76
2013-10-06,201.56314999999998,7,286.36044,True,False,False,22.72,21.302857142857142,-0.14,-0.168,-0.992708874098054,0.1205366802553232,2013,award07,NEM,20.22
2013-10-13,184.43870142857142,7,214.86165,True,False,False,24.08,21.554285714285715,-0.14,-0.168,-0.9709418174260521,0.23931566428755738,2013,award07,NEM,20.22
2013-10-20,226.79995428571428,7,307.75534,True,False,False,36.18,21.951428571428572,-0.14,-0.168,-0.9350162426854148,0.35460488704253557,2013,award07,NEM,20.22
2013-10-27,359.6827857142857,7,491.7643,True,False,False,26.82,21.557142857142857,-0.14,-0.168,-0.8854560256532101,0.464723172043768,2013,award07,NEM,20.22
2013-11-03,191.7869442857143,7,216.72998,True,False,False,5.02,22.08571428571429,-0.12,0.199,-0.822983865893657,0.5680647467311548,2013,award07,NEM,13.78
2013-11-10,208.54241,7,234.47131,True,False,False,4.3999999999999995,21.574285714285715,-0.12,0.199,-0.7485107481711011,0.6631226582407953,2013,award07,NEM,13.78
2013-11-17,190.54905285714287,7,227.1,True,False,False,2.8,21.02285714285714,-0.12,0.199,-0.6631226582407956,0.7485107481711007,2013,award07,NEM,13.78
2013-11-24,250.43666714285715,7,310.79376,True,False,False,6.339999999999999,21.714285714285715,-0.12,0.199,-0.5680647467311559,0.8229838658936564,2013,award07,NEM,13.78
2013-12-01,261.74643285714285,7,529.6743,True,False,False,6.08,22.382857142857144,-0.11,0.141,-0.4647231720437684,0.88545602565321,2013,award07,NEM,7.35
2013-12-08,113.12438871428571,7,127.5178,True,False,False,3.0,21.18,-0.11,0.141,-0.35460488704253595,0.9350162426854147,2013,award07,NEM,7.35
2013-12-15,79.09704057142858,7,88.82343,True,False,False,0.12,21.46857142857143,-0.11,0.141,-0.2393156642875578,0.970941817426052,2013,award07,NEM,7.35
2013-12-22,72.23367571428571,7,77.98986,True,False,False,0.0,19.83142857142857,-0.11,0.141,-0.12053668025532363,0.992708874098054,2013,award07,NEM,7.35
2013-12-29,65.111149,7,70.41774,True,False,False,0.0,20.0,-0.11,0.141,6.432490598706546e-16,1.0,2013,award07,NEM,7.35
2014-01-05,61.65608028571428,7,69.58508,True,False,False,0.0,20.445714285714285,-0.24,-0.101,0.12053668025532305,0.992708874098054,2013,award07,inter,2.76
2014-01-12,43.548111428571424,7,58.547108,True,False,False,0.0,21.75714285714286,-0.24,-0.101,0.23931566428755774,0.970941817426052,2013,award07,inter,2.76
2014-01-19,32.245061285714286,7,34.528854,True,False,False,1.56,22.205714285714286,-0.24,-0.101,0.3546048870425356,0.9350162426854148,2013,award07,inter,2.76
2014-01-26,36.82566142857143,7,39.608185,True,False,False,0.0,21.614285714285717,-0.24,-0.101,0.4647231720437685,0.8854560256532099,2013,award07,inter,2.76
2014-02-02,36.15508914285714,7,47.994633,True,False,False,0.0,21.46,-0.21,-0.089,0.5680647467311558,0.8229838658936564,2013,award07,inter,2.2
2014-02-09,23.669179285714286,7,29.6649,True,False,False,0.04,22.382857142857144,-0.21,-0.089,0.6631226582407952,0.7485107481711011,2013,award07,inter,2.2
2014-02-16,17.478743285714284,7,19.276438,True,False,False,0.84,22.431428571428572,-0.21,-0.089,0.7485107481711011,0.6631226582407953,2013,award07,inter,2.2
2014-02-23,25.879112,7,41.25,True,False,False,2.9000000000000004,23.18,-0.21,-0.089,0.8229838658936564,0.5680647467311558,2013,award07,inter,2.2
2014-03-02,37.07381157142857,7,42.044476,True,False,False,5.42,23.47142857142857,-0.02,-0.151,0.8854560256532098,0.4647231720437686,2013,award07,inter,2.2
2014-03-09,30.529343285714283,7,39.68455,True,False,False,5.04,23.514285714285712,-0.02,-0.151,0.9350162426854148,0.35460488704253557,2013,award07,inter,2.2
2014-03-16,22.920921857142854,7,26.896908,True,False,False,0.6200000000000001,24.565714285714286,-0.02,-0.151,0.970941817426052,0.23931566428755804,2013,award07,inter,2.2
2014-03-23,33.081112000000005,7,57.07,True,False,False,0.7,25.877142857142854,-0.02,-0.151,0.992708874098054,0.120536680255323,2013,award07,inter,2.2
2014-03-30,47.52269028571429,7,54.266106,True,False,False,0.08,26.365714285714287,-0.02,-0.151,1.0,-1.6081226496766366e-16,2013,award07,inter,2.2
2014-04-06,31.74713542857143,7,42.45,True,False,False,3.04,26.805714285714284,0.25,-0.058,0.992708874098054,-0.12053668025532288,2013,award07,inter,2.2
2014-04-13,23.13669642857143,7,47.47,True,False,False,16.6,25.162857142857145,0.25,-0.058,0.9709418174260521,-0.2393156642875575,2013,award07,inter,2.2
2014-04-20,43.89346657142857,7,52.83,True,False,False,23.919999999999998,24.52285714285714,0.25,-0.058,0.9350162426854148,-0.35460488704253545,2013,award07,inter,2.2
2014-04-27,62.472213857142854,7,73.27934,True,False,False,18.06,26.24857142857143,0.25,-0.058,0.8854560256532099,-0.4647231720437685,2013,award07,inter,2.2
2014-05-04,49.641236428571425,7,67.4897,True,False,False,34.82,25.46,0.35,-0.092,0.8229838658936565,-0.5680647467311557,2013,award07,inter,2.2
2014-05-11,58.268088285714285,7,92.48,True,False,False,127.12,23.291428571428572,0.35,-0.092,0.7485107481711013,-0.6631226582407951,2013,award07,inter,2.2
2014-05-18,43.26940214285714,7,71.14125,True,False,False,2.7000000000000006,24.282857142857143,0.35,-0.092,0.6631226582407952,-0.7485107481711012,2013,award07,inter,2.2
2014-05-25,51.486732,7,71.52157,True,False,False,24.959999999999997,24.514285714285712,0.35,-0.092,0.5680647467311558,-0.8229838658936564,2013,award07,inter,2.2
2014-06-01,71.78921871428571,7,113.88296,True,False,False,20.2,24.71142857142857,0.22,-0.028,0.46472317204376906,-0.8854560256532096,2014,award07,SWM,9.19
2014-06-08,93.90425214285713,7,138.24597,True,False,False,20.64,23.694285714285716,0.22,-0.028,0.35460488704253584,-0.9350162426854147,2014,award07,SWM,9.19
2014-06-15,28.0719965,7,38.427288,True,False,False,22.82,22.82,0.22,-0.028,0.23931566428755768,-0.970941817426052,2014,award07,SWM,9.19
2014-06-22,19.795548571428572,7,23.872232,True,False,False,42.1,22.30857142857143,0.22,-0.028,0.12053668025532308,-0.992708874098054,2014,award07,SWM,9.19
2014-06-29,109.59547371428572,7,161.31508,True,False,False,8.48,23.41142857142857,0.22,-0.028,-3.216245299353273e-16,-1.0,2014,award07,SWM,9.19
2014-07-06,104.88833157142857,7,191.8806,True,False,False,62.28,22.51142857142857,0.07,-0.363,-0.12053668025532283,-0.992708874098054,2014,award07,SWM,31.24
2014-07-13,54.626635571428565,7,73.41933,True,False,False,127.8,20.654285714285713,0.07,-0.363,-0.23931566428755743,-0.9709418174260521,2014,award07,SWM,31.24
2014-07-20,257.3340011428572,7,595.7,True,False,False,107.3,21.09142857142857,0.07,-0.363,-0.3546048870425356,-0.9350162426854148,2014,award07,SWM,31.24
2014-07-27,837.86625,7,1057.7166,True,False,False,57.04,21.117142857142856,0.07,-0.363,-0.46472317204376806,-0.8854560256532101,2014,award07,SWM,31.24
2014-08-03,615.7822871428572,7,1012.8777,True,False,False,72.28,21.19142857142857,0.07,-0.372,-0.5680647467311556,-0.8229838658936565,2014,award07,SWM,45.95
2014-08-10,1408.5409242857143,7,2511.42,True,False,False,88.60000000000001,20.765714285714285,0.07,-0.372,-0.663122658240795,-0.7485107481711013,2014,award07,SWM,45.95
2014-08-17,544.3171657142858,7,827.69006,True,False,False,36.8,21.19142857142857,0.07,-0.372,-0.7485107481711011,-0.6631226582407952,2014,award07,SWM,45.95
2014-08-24,260.5985314285714,7,360.12964,True,False,False,71.46000000000001,22.185714285714287,0.07,-0.372,-0.8229838658936564,-0.5680647467311559,2014,award07,SWM,45.95
2014-08-31,210.0123957142857,7,265.9649,True,False,False,43.6,20.857142857142858,0.07,-0.372,-0.8854560256532096,-0.4647231720437691,2014,award07,SWM,45.95
2014-09-07,548.2754699999999,7,759.9781,True,False,False,49.0,20.957142857142856,0.24,-0.145,-0.9350162426854147,-0.3546048870425359,2014,award07,SWM,36.76
2014-09-14,420.91426714285717,7,570.43933,True,False,False,15.08,21.62285714285714,0.24,-0.145,-0.970941817426052,-0.23931566428755774,2014,award07,SWM,36.76
2014-09-21,191.57950714285715,7,252.9,True,False,False,18.28,21.685714285714287,0.24,-0.145,-0.992708874098054,-0.12053668025532357,2014,award07,SWM,36.76
2014-09-28,597.5613528571429,7,943.3058,True,False,False,66.38,22.762857142857143,0.24,-0.145,-1.0,-1.8369701987210297e-16,2014,award07,SWM,36.76
2014-10-05,441.1640214285714,7,628.16205,True,False,False,51.66,22.65142857142857,0.51,0.141,-0.992708874098054,0.1205366802553232,2014,award07,NEM,20.22
2014-10-12,482.81889714285717,7,643.4,True,False,False,63.22,22.18,0.51,0.141,-0.9709418174260521,0.23931566428755738,2014,award07,NEM,20.22
2014-10-19,371.21339428571434,7,624.3831,True,False,False,31.04,22.40285714285714,0.51,0.141,-0.9350162426854148,0.35460488704253557,2014,award07,NEM,20.22
2014-10-26,316.2678228571429,7,371.2416,True,False,False,52.84,21.26571428571429,0.51,0.141,-0.8854560256532101,0.464723172043768,2014,award07,NEM,20.22
2014-11-02,438.44457,7,671.3896,True,False,False,15.44,21.428571428571427,0.7,0.009,-0.822983865893657,0.5680647467311548,2014,award07,NEM,13.78
2014-11-09,180.56570142857143,7,193.7849,True,False,False,0.6400000000000001,21.897142857142857,0.7,0.009,-0.7485107481711011,0.6631226582407953,2014,award07,NEM,13.78
2014-11-16,184.49077857142856,7,215.2,True,False,False,28.86,21.805714285714288,0.7,0.009,-0.6631226582407956,0.7485107481711007,2014,award07,NEM,13.78
2014-11-23,182.63529428571428,7,195.7019,True,False,False,0.4,21.142857142857142,0.7,0.009,-0.5680647467311559,0.8229838658936564,2014,award07,NEM,13.78
2014-11-30,160.22343142857144,7,168.9,True,False,False,1.1199999999999999,20.177142857142858,0.7,0.009,-0.4647231720437684,0.88545602565321,2014,award07,NEM,13.78
2014-12-07,150.84108285714288,7,162.89308,True,False,False,2.7800000000000002,20.54,0.8,0.046,-0.35460488704253595,0.9350162426854147,2014,award07,NEM,7.35
2014-12-14,148.580835,7,238.78654,True,False,False,17.42,21.731428571428573,0.8,0.046,-0.2393156642875578,0.970941817426052,2014,award07,NEM,7.35
2014-12-21,107.36388799999999,7,145.69937,True,False,False,0.7399999999999999,22.125714285714285,0.8,0.046,-0.12053668025532363,0.992708874098054,2014,award07,NEM,7.35
2014-12-28,68.05460128571428,7,82.49058,True,False,False,3.2600000000000002,20.76571428571429,0.8,0.046,6.432490598706546e-16,1.0,2014,award07,NEM,7.35
2015-01-04,55.56960857142857,7,58.02,True,False,False,2.8,21.357142857142858,0.73,-0.1,0.12053668025532305,0.992708874098054,2014,award07,inter,2.76
2015-01-11,41.07859285714285,7,52.428757,True,False,False,0.060000000000000005,21.41714285714286,0.73,-0.1,0.23931566428755774,0.970941817426052,2014,award07,inter,2.76
2015-01-18,28.086974857142856,7,35.83,True,False,False,0.0,20.422857142857143,0.73,-0.1,0.3546048870425356,0.9350162426854148,2014,award07,inter,2.76
2015-01-25,46.32020214285715,7,48.97,True,False,False,0.92,21.82,0.73,-0.1,0.4647231720437685,0.8854560256532099,2014,award07,inter,2.76
2015-02-01,43.19205171428571,7,47.574177,True,False,False,0.0,22.18285714285714,0.65,-0.345,0.5680647467311558,0.8229838658936564,2014,award07,inter,2.2
2015-02-08,20.143658714285714,7,25.959997,True,False,False,0.18000000000000002,22.30857142857143,0.65,-0.345,0.6631226582407952,0.7485107481711011,2014,award07,inter,2.2
2015-02-15,15.915907714285714,7,18.365196,True,False,False,0.0,22.66857142857143,0.65,-0.345,0.7485107481711011,0.6631226582407953,2014,award07,inter,2.2
2015-02-22,14.115421428571429,7,14.713442,True,False,False,0.06,23.437142857142856,0.65,-0.345,0.8229838658936564,0.5680647467311558,2014,award07,inter,2.2
2015-03-01,21.358456714285715,7,26.031729,True,False,False,0.42,23.13714285714286,0.72,-0.241,0.8854560256532098,0.4647231720437686,2014,award07,inter,2.2
2015-03-08,37.24881114285714,7,49.373978,True,False,False,17.92,23.39428571428571,0.72,-0.241,0.9350162426854148,0.35460488704253557,2014,award07,inter,2.2
2015-03-15,24.17919685714286,7,41.222122,True,False,False,7.78,23.954285714285714,0.72,-0.241,0.970941817426052,0.23931566428755804,2014,award07,inter,2.2
2015-03-22,16.415367857142858,7,33.49,True,False,False,4.9799999999999995,25.40285714285714,0.72,-0.241,0.992708874098054,0.120536680255323,2014,award07,inter,2.2
2015-03-29,28.446462999999998,7,34.965523,True,False,False,3.94,26.25142857142857,0.72,-0.241,1.0,-1.6081226496766366e-16,2014,award07,inter,2.2
2015-04-05,43.230774,7,65.54545,True,False,False,15.74,25.53142857142857,0.86,-0.008,0.992708874098054,-0.12053668025532288,2014,award07,inter,2.2
2015-04-12,42.63928814285714,7,64.80697,True,False,False,20.22,24.88285714285714,0.86,-0.008,0.9709418174260521,-0.2393156642875575,2014,award07,inter,2.2
2015-04-19,36.35536642857143,7,60.493134,True,False,False,27.939999999999998,23.360000000000003,0.86,-0.008,0.9350162426854148,-0.35460488704253545,2014,award07,inter,2.2
2015-04-26,76.83357428571428,7,106.43325,True,False,False,37.339999999999996,24.277142857142856,0.86,-0.008,0.8854560256532099,-0.4647231720437685,2014,award07,inter,2.2
2015-05-03,78.36049371428571,7,87.67357,True,False,False,22.48,24.65142857142857,1.04,0.24,0.8229838658936565,-0.5680647467311557,2014,award07,inter,2.2
2015-05-10,52.90200814285714,7,78.87,True,False,False,25.2,24.125714285714285,1.04,0.24,0.7485107481711013,-0.6631226582407951,2014,award07,inter,2.2
2015-05-17,60.47615557142857,7,80.78,True,False,False,83.89999999999999,22.919999999999998,1.04,0.24,0.6631226582407952,-0.7485107481711012,2014,award07,inter,2.2
2015-05-24,164.95731142857144,7,319.6955,True,False,False,11.520000000000001,24.217142857142857,1.04,0.24,0.5680647467311558,-0.8229838658936564,2014,award07,inter,2.2
2015-05-31,75.11522442857142,7,119.8,True,False,False,17.92,24.442857142857143,1.04,0.24,0.46472317204376906,-0.8854560256532096,2014,award07,inter,2.2
2015-06-07,162.98361428571428,7,209.7116,True,False,False,48.94,23.345714285714283,1.19,0.296,0.35460488704253584,-0.9350162426854147,2015,award07,SWM,9.19
2015-06-14,60.094267,7,93.35492,True,False,False,40.5,22.545714285714286,1.19,0.296,0.23931566428755768,-0.970941817426052,2015,award07,SWM,9.19
2015-06-21,37.73924157142857,7,43.006325,True,False,False,94.82,21.16,1.19,0.296,0.12053668025532308,-0.992708874098054,2015,award07,SWM,9.19
2015-06-28,217.03356542857142,7,465.7,True,False,False,65.0,22.057142857142857,1.19,0.296,-3.216245299353273e-16,-1.0,2015,award07,SWM,9.19
2015-07-05,299.90346714285715,7,572.8,True,False,False,10.04,22.737142857142857,1.44,0.225,-0.12053668025532283,-0.992708874098054,2015,award07,SWM,31.24
2015-07-12,115.69221485714286,7,146.7,True,False,False,33.92,22.194285714285716,1.44,0.225,-0.23931566428755743,-0.9709418174260521,2015,award07,SWM,31.24
2015-07-19,179.26607714285714,7,285.2,True,False,False,80.30000000000001,21.694285714285716,1.44,0.225,-0.3546048870425356,-0.9350162426854148,2015,award07,SWM,31.24
2015-07-26,493.1713985714286,7,704.78577,True,False,False,76.3,21.122857142857146,1.44,0.225,-0.46472317204376806,-0.8854560256532101,2015,award07,SWM,31.24
2015-08-02,334.71895,7,424.81662,True,False,False,44.38,21.520000000000003,1.73,0.568,-0.5680647467311556,-0.8229838658936565,2015,award07,SWM,45.95
2015-08-09,104.66969857142858,7,136.19322,True,False,False,28.22,21.74857142857143,1.73,0.568,-0.663122658240795,-0.7485107481711013,2015,award07,SWM,45.95
2015-08-16,137.33176914285715,7,303.3,True,False,False,46.84,21.805714285714284,1.73,0.568,-0.7485107481711011,-0.6631226582407952,2015,award07,SWM,45.95
2015-08-23,434.3623485714285,7,529.7577,True,False,False,63.82,22.365714285714287,1.73,0.568,-0.8229838658936564,-0.5680647467311559,2015,award07,SWM,45.95
2015-08-30,449.95314,7,667.71643,True,False,False,6.36,22.082857142857144,1.73,0.568,-0.8854560256532096,-0.4647231720437691,2015,award07,SWM,45.95
2015-09-06,176.0323057142857,7,243.91951,True,False,False,35.58,22.794285714285714,2.02,0.294,-0.9350162426854147,-0.3546048870425359,2015,award07,SWM,36.76
2015-09-13,160.58111857142856,7,241.30528,True,False,False,42.26,21.648571428571433,2.02,0.294,-0.970941817426052,-0.23931566428755774,2015,award07,SWM,36.76
