week_ending,reservoir,live_storage_bcm
2015-04-16,Aliyar,0.074
2015-04-23,Aliyar,0.077
2015-04-30,Aliyar,0.078
2015-05-07,Aliyar,0.077
2015-05-14,Aliyar,0.078
2015-05-21,Aliyar,0.079
2015-05-28,Aliyar,0.078
2015-06-04,Aliyar,0.076
2015-06-11,Aliyar,0.074
2015-06-18,Aliyar,0.068
2015-06-25,Aliyar,0.068
2015-07-02,Aliyar,0.078
2015-07-09,Aliyar,0.08
2015-07-16,Aliyar,0.08
2015-07-23,Aliyar,0.083
2015-07-30,Aliyar,0.087
2015-08-06,Aliyar,0.087
2015-08-13,Aliyar,0.086
2015-08-20,Aliyar,0.085
2015-08-27,Aliyar,0.089
2015-09-03,Aliyar,0.089
2015-09-10,Aliyar,0.087
2015-09-17,Aliyar,0.082
2015-09-24,Aliyar,0.0805
2015-10-01,Aliyar,0.083
2015-10-08,Aliyar,0.084
2015-10-15,Aliyar,0.084
2015-10-22,Aliyar,0.082
2015-10-29,Aliyar,0.08
2015-11-05,Aliyar,0.077
2015-11-12,Aliyar,0.078
2015-11-19,Aliyar,0.08
2015-11-26,Aliyar,0.09
2015-12-03,Aliyar,0.092
2015-12-10,Aliyar,0.092
2015-12-17,Aliyar,0.093
2015-12-24,Aliyar,0.0885
2015-12-31,Aliyar,0.085
2016-01-07,Aliyar,0.076
2016-01-14,Aliyar,0.066
2016-01-21,Aliyar,0.06
2016-01-28,Aliyar,0.054
2016-02-04,Aliyar,0.048
2016-02-11,Aliyar,0.046
2016-02-18,Aliyar,0.039
2016-02-25,Aliyar,0.03
2016-03-03,Aliyar,0.021
2016-03-10,Aliyar,0.018
2016-03-17,Aliyar,0.017
2016-03-24,Aliyar,0.0165
2016-03-31,Aliyar,0.016
2016-04-07,Aliyar,0.015
2016-04-14,Aliyar,0.014499999999999999
2016-04-21,Aliyar,0.014
2016-04-28,Aliyar,0.013000000000000001
2016-05-05,Aliyar,0.012
2016-05-12,Aliyar,0.018
2016-05-19,Aliyar,0.025
2016-05-26,Aliyar,0.0305
2016-06-02,Aliyar,0.036
2016-06-09,Aliyar,0.031
2016-06-16,Aliyar,0.028
2016-06-23,Aliyar,0.027
2016-06-30,Aliyar,0.025
2016-07-07,Aliyar,0.0235
2016-07-14,Aliyar,0.023
2016-07-21,Aliyar,0.023
2016-07-28,Aliyar,0.022
2016-08-04,Aliyar,0.02
2016-08-11,Aliyar,0.021
2016-08-18,Aliyar,0.018
2016-08-25,Aliyar,0.015
2016-09-01,Aliyar,0.013
2016-09-08,Aliyar,0.009
2016-09-15,Aliyar,0.007
2016-09-22,Aliyar,0.005
2016-09-29,Aliyar,0.006
2016-10-06,Aliyar,0.012
2016-10-13,Aliyar,0.008
2016-10-20,Aliyar,0.007
2016-10-27,Aliyar,0.009
2016-11-03,Aliyar,0.011
2016-11-10,Aliyar,0.014
2016-11-17,Aliyar,0.018
2016-11-24,Aliyar,0.012
2016-12-01,Aliyar,0.005
2016-12-08,Aliyar,0.009
2016-12-15,Aliyar,0.011
2016-12-22,Aliyar,0.008
2016-12-29,Aliyar,0.006
2017-01-05,Aliyar,0.003
2017-01-12,Aliyar,0.0
2017-01-19,Aliyar,0.001
2017-01-26,Aliyar,0.0065
2017-02-02,Aliyar,0.002
2017-02-09,Aliyar,0.003
2017-02-16,Aliyar,0.004
2017-02-23,Aliyar,0.004
2017-03-02,Aliyar,0.006
2017-03-09,Aliyar,0.006
2017-03-16,Aliyar,0.006500000000000001
2017-03-23,Aliyar,0.007
2017-03-30,Aliyar,0.011
2017-04-06,Aliyar,0.014
2017-04-13,Aliyar,0.017
2017-04-20,Aliyar,0.02
2017-04-27,Aliyar,0.022
2017-05-04,Aliyar,0.025
2017-05-11,Aliyar,0.027
2017-05-18,Aliyar,0.024
2017-05-25,Aliyar,0.022
2017-06-01,Aliyar,0.02
2017-06-08,Aliyar,0.018
2017-06-15,Aliyar,0.016
2017-06-22,Aliyar,0.013
2017-06-29,Aliyar,0.012
2017-07-06,Aliyar,0.012
2017-07-13,Aliyar,0.01
2017-07-20,Aliyar,0.01
2017-07-27,Aliyar,0.01
2017-08-03,Aliyar,0.01
2017-08-10,Aliyar,0.01
2017-08-17,Aliyar,0.009
2017-08-24,Aliyar,0.01
2017-08-31,Aliyar,0.016
2017-09-07,Aliyar,0.024
2017-09-14,Aliyar,0.0315
2017-09-21,Aliyar,0.039
2017-09-28,Aliyar,0.04
2017-10-05,Aliyar,0.039
2017-10-12,Aliyar,0.035
2017-10-19,Aliyar,0.034
2017-10-26,Aliyar,0.034
2017-11-02,Aliyar,0.039
2017-11-09,Aliyar,0.044
2017-11-16,Aliyar,0.038
2017-11-23,Aliyar,0.032
2017-11-30,Aliyar,0.031
2017-12-07,Aliyar,0.037
2017-12-14,Aliyar,0.04
2017-12-21,Aliyar,0.035
2017-12-28,Aliyar,0.025
2018-01-04,Aliyar,0.019
2018-01-11,Aliyar,0.013
2018-01-18,Aliyar,0.008
2018-01-25,Aliyar,0.004
2018-02-01,Aliyar,0.001
2018-02-08,Aliyar,0.0
2018-02-15,Aliyar,0.0
2018-02-22,Aliyar,0.0
2018-03-01,Aliyar,0.004
2018-03-08,Aliyar,0.004
2018-03-15,Aliyar,0.0
2018-03-22,Aliyar,0.0
2018-03-29,Aliyar,0.0
2018-04-05,Aliyar,0.0
2018-04-12,Aliyar,0.0
2018-04-19,Aliyar,0.0
2018-04-26,Aliyar,0.0
2018-05-03,Aliyar,0.0
2018-05-10,Aliyar,0.0005
2018-05-17,Aliyar,0.001
2018-05-24,Aliyar,0.001
2018-05-31,Aliyar,0.0
2018-06-07,Aliyar,0.0
2018-06-14,Aliyar,0.002
2018-06-21,Aliyar,0.014
2018-06-28,Aliyar,0.016
2018-07-05,Aliyar,0.026
2018-07-12,Aliyar,0.028
2018-07-19,Aliyar,0.078
2018-07-26,Aliyar,0.08549999999999999
2018-08-02,Aliyar,0.093
2018-08-09,Aliyar,0.09266666666666666
2018-08-16,Aliyar,0.09233333333333334
2018-08-23,Aliyar,0.092
2018-08-30,Aliyar,0.093
2018-09-06,Aliyar,0.092
2018-09-13,Aliyar,0.094
2018-09-20,Aliyar,0.09
2018-09-27,Aliyar,0.0865
2018-10-04,Aliyar,0.083
2018-10-11,Aliyar,0.082
2018-10-18,Aliyar,0.081
2018-10-25,Aliyar,0.08
2018-11-01,Aliyar,0.085
2018-11-08,Aliyar,0.085
2018-11-15,Aliyar,0.079
2018-11-22,Aliyar,0.082
2018-11-29,Aliyar,0.087
2018-12-06,Aliyar,0.083
2018-12-13,Aliyar,0.082
2018-12-20,Aliyar,0.074
2018-12-27,Aliyar,0.06666666666666667
2019-01-03,Aliyar,0.05933333333333333
2019-01-10,Aliyar,0.052
2019-01-17,Aliyar,0.037
2019-01-24,Aliyar,0.026
2019-01-31,Aliyar,0.015
2019-02-07,Aliyar,0.005
2019-02-14,Aliyar,0.002
2019-02-21,Aliyar,0.001
2019-02-28,Aliyar,0.0005
2019-03-07,Aliyar,0.0
2019-03-14,Aliyar,0.0
2019-03-21,Aliyar,0.002
2019-03-28,Aliyar,0.004
2019-04-04,Aliyar,0.008
2019-04-11,Aliyar,0.007
2019-04-18,Aliyar,0.003
2019-04-25,Aliyar,0.006
2019-05-02,Aliyar,0.007
2019-05-09,Aliyar,0.006
2019-05-16,Aliyar,0.005
2019-05-23,Aliyar,0.004
2019-05-30,Aliyar,0.001
2019-06-06,Aliyar,0.0
2019-06-13,Aliyar,0.004
2019-06-20,Aliyar,0.001
2019-06-27,Aliyar,0.0
2019-07-04,Aliyar,0.0
2019-07-11,Aliyar,0.0
2019-07-18,Aliyar,0.0
2019-07-25,Aliyar,0.003
2019-08-01,Aliyar,0.002
2019-08-08,Aliyar,0.001
2019-08-15,Aliyar,0.042499999999999996
2019-08-22,Aliyar,0.048
2019-08-29,Aliyar,0.051
2019-09-05,Aliyar,0.056
2019-09-12,Aliyar,0.073
2019-09-19,Aliyar,0.0735
2019-09-26,Aliyar,0.074
2019-10-03,Aliyar,0.076
2019-10-10,Aliyar,0.079
2019-10-17,Aliyar,0.082
2019-10-24,Aliyar,0.086
2019-10-31,Aliyar,0.09
2019-11-07,Aliyar,0.093
2019-11-14,Aliyar,0.092
2019-11-21,Aliyar,0.094
2019-11-28,Aliyar,0.094
2019-12-05,Aliyar,0.094
2019-12-12,Aliyar,0.091
2019-12-19,Aliyar,0.083
2019-12-26,Aliyar,0.082
2020-01-02,Aliyar,0.076
2020-01-09,Aliyar,0.068
2020-01-16,Aliyar,0.061
2020-01-23,Aliyar,0.05
2020-01-30,Aliyar,0.041
2020-02-06,Aliyar,0.033
2020-02-13,Aliyar,0.028
2020-02-20,Aliyar,0.017
2020-02-27,Aliyar,0.009
2020-03-05,Aliyar,0.006
2020-03-12,Aliyar,0.0
2020-03-19,Aliyar,0.003
2020-03-26,Aliyar,0.002
2020-04-02,Aliyar,0.002
2020-04-09,Aliyar,0.0
2020-04-16,Aliyar,0.0
2020-04-23,Aliyar,0.0
2020-04-30,Aliyar,0.0
2020-05-07,Aliyar,0.002
2020-05-14,Aliyar,0.004
2020-05-21,Aliyar,0.003
2020-05-28,Aliyar,0.001
2020-06-04,Aliyar,0.002
2020-06-11,Aliyar,0.001
2020-06-18,Aliyar,0.0
2020-06-25,Aliyar,0.0
2020-07-02,Aliyar,0.0
2020-07-09,Aliyar,0.0
2020-07-16,Aliyar,0.0
2020-07-23,Aliyar,0.002
2020-07-30,Aliyar,0.002
2020-08-06,Aliyar,0.009
2020-08-13,Aliyar,0.068
2020-08-20,Aliyar,0.074
2020-08-27,Aliyar,0.076
2020-09-03,Aliyar,0.073
2020-09-10,Aliyar,0.076
2020-09-17,Aliyar,0.083
2020-09-24,Aliyar,0.095
2020-10-01,Aliyar,0.094
2020-10-08,Aliyar,0.095
2020-10-15,Aliyar,0.095
2020-10-22,Aliyar,0.094
2020-10-29,Aliyar,0.095
2020-11-05,Aliyar,0.092
2020-11-12,Aliyar,0.087
2020-11-19,Aliyar,0.086
2020-11-26,Aliyar,0.085
2020-12-03,Aliyar,0.084
2020-12-10,Aliyar,0.083
2020-12-17,Aliyar,0.084
2020-12-24,Aliyar,0.078
2020-12-31,Aliyar,0.074
2021-01-07,Aliyar,0.072
2021-01-14,Aliyar,0.073
2021-01-21,Aliyar,0.09
2021-01-28,Aliyar,0.084
2021-02-04,Aliyar,0.075
2021-02-11,Aliyar,0.066
2021-02-18,Aliyar,0.06
2021-02-25,Aliyar,0.052
2021-03-04,Aliyar,0.052
2021-03-11,Aliyar,0.049
2021-03-18,Aliyar,0.047
2021-03-25,Aliyar,0.048
2021-04-01,Aliyar,0.046
2021-04-08,Aliyar,0.044
2021-04-15,Aliyar,0.044
2021-04-22,Aliyar,0.045
2021-04-29,Aliyar,0.046
2021-05-06,Aliyar,0.047
2021-05-13,Aliyar,0.046
2021-05-20,Aliyar,0.046
2021-05-27,Aliyar,0.044
2021-06-03,Aliyar,0.042
2021-06-10,Aliyar,0.041
2021-06-17,Aliyar,0.039
2021-06-24,Aliyar,0.039
2021-07-01,Aliyar,0.032
2021-07-08,Aliyar,0.025
2021-07-15,Aliyar,0.028
2021-07-22,Aliyar,0.047
2021-07-29,Aliyar,0.069
2021-08-05,Aliyar,0.077
2021-08-12,Aliyar,0.082
2021-08-19,Aliyar,0.087
2021-08-26,Aliyar,0.092
2021-09-02,Aliyar,0.094
2021-09-09,Aliyar,0.094
2021-09-16,Aliyar,0.095
2021-09-23,Aliyar,0.093
2021-09-30,Aliyar,0.094
2021-10-07,Aliyar,0.094
2021-10-14,Aliyar,0.094
2021-10-21,Aliyar,0.094
2021-10-28,Aliyar,0.093
2021-11-04,Aliyar,0.093
2021-11-11,Aliyar,0.093
2021-11-18,Aliyar,0.093
2021-11-25,Aliyar,0.092
2021-12-02,Aliyar,0.092
2021-12-09,Aliyar,0.091
2021-12-16,Aliyar,0.093
2021-12-23,Aliyar,0.092
2021-12-30,Aliyar,0.087
2022-01-06,Aliyar,0.081
2022-01-13,Aliyar,0.08
2022-01-20,Aliyar,0.071
2022-01-27,Aliyar,0.061
2022-02-03,Aliyar,0.054
2022-02-10,Aliyar,0.048
2022-02-17,Aliyar,0.039
2022-02-24,Aliyar,0.034
2022-03-03,Aliyar,0.029
2022-03-10,Aliyar,0.024
2022-03-17,Aliyar,0.019
2022-03-24,Aliyar,0.015
2022-03-31,Aliyar,0.017666666666666667
2022-04-07,Aliyar,0.02033333333333333
2022-05-05,Aliyar,0.031
2022-05-12,Aliyar,0.033
2022-05-19,Aliyar,0.039
2022-05-26,Aliyar,0.049
2022-06-02,Aliyar,0.0495
2022-06-09,Aliyar,0.05
2022-06-16,Aliyar,0.046
2022-06-23,Aliyar,0.042
2022-06-30,Aliyar,0.038
2022-07-07,Aliyar,0.043
2022-07-14,Aliyar,0.053
2022-07-21,Aliyar,0.075
2022-07-28,Aliyar,0.08
2022-08-04,Aliyar,0.091
2022-08-11,Aliyar,0.091
2022-08-18,Aliyar,0.091
2022-08-25,Aliyar,0.091
2022-09-01,Aliyar,0.091
2022-09-08,Aliyar,0.091
2022-09-15,Aliyar,0.093
2022-09-22,Aliyar,0.093
2022-09-29,Aliyar,0.092
2022-10-06,Aliyar,0.0925
2022-10-13,Aliyar,0.093
2022-10-20,Aliyar,0.093
2022-10-27,Aliyar,0.093
2022-11-03,Aliyar,0.092
2022-11-10,Aliyar,0.091
2022-11-17,Aliyar,0.094
2022-11-24,Aliyar,0.094
2022-12-01,Aliyar,0.095
2022-12-08,Aliyar,0.093
2022-12-15,Aliyar,0.094
2022-12-22,Aliyar,0.093
2022-12-29,Aliyar,0.088
2023-01-05,Aliyar,0.083
2023-01-12,Aliyar,0.077
2023-01-19,Aliyar,0.072
2023-01-26,Aliyar,0.0615
2023-02-02,Aliyar,0.057
2023-02-09,Aliyar,0.05
2023-02-16,Aliyar,0.044
2023-02-23,Aliyar,0.035
2023-03-02,Aliyar,0.025
2023-03-09,Aliyar,0.015
2023-03-16,Aliyar,0.008
2023-03-23,Aliyar,0.005666666666666667
2023-03-30,Aliyar,0.003333333333333333
2023-04-06,Aliyar,0.001
2023-04-13,Aliyar,0.003
2023-04-20,Aliyar,0.004
2023-04-27,Aliyar,0.006
2023-05-04,Aliyar,0.012
2023-05-11,Aliyar,0.015
2023-05-18,Aliyar,0.014
2023-05-25,Aliyar,0.013
2023-06-01,Aliyar,0.012
2023-06-08,Aliyar,0.009
2023-06-15,Aliyar,0.005
2023-06-22,Aliyar,0.001
2023-06-29,Aliyar,0.0005
2023-07-06,Aliyar,0.0015
2023-07-13,Aliyar,0.003
2023-07-20,Aliyar,0.0
2023-07-27,Aliyar,0.002
2023-08-03,Aliyar,0.004
2023-08-10,Aliyar,0.004
2023-08-17,Aliyar,0.004
2023-08-24,Aliyar,0.003
2023-08-31,Aliyar,0.001
2023-09-07,Aliyar,0.0
2023-09-14,Aliyar,0.0
2023-09-21,Aliyar,0.0
2023-09-28,Aliyar,0.001
2023-10-05,Aliyar,0.006
2023-10-12,Aliyar,0.014
2023-10-19,Aliyar,0.016
2023-10-26,Aliyar,0.018
2023-11-02,Aliyar,0.017
2023-11-09,Aliyar,0.016
2023-11-16,Aliyar,0.017
2023-11-23,Aliyar,0.018
2023-11-30,Aliyar,0.018
2023-12-07,Aliyar,0.019
2023-12-14,Aliyar,0.022
2023-12-21,Aliyar,0.024
2023-12-28,Aliyar,0.026
2024-01-04,Aliyar,0.027
2024-01-11,Aliyar,0.03
2024-01-18,Aliyar,0.033
2024-01-25,Aliyar,0.032
2024-02-01,Aliyar,0.027
2024-02-08,Aliyar,0.023
2024-02-15,Aliyar,0.021
2024-02-22,Aliyar,0.014
2024-02-29,Aliyar,0.009
2024-03-07,Aliyar,0.006
2024-03-14,Aliyar,0.008
2024-03-21,Aliyar,0.002
2024-03-28,Aliyar,0.0
2024-04-04,Aliyar,0.0
2024-04-11,Aliyar,0.0
2024-04-18,Aliyar,0.0
2024-04-25,Aliyar,0.0
2024-05-02,Aliyar,0.006
2024-05-09,Aliyar,0.008
2024-05-16,Aliyar,0.012
2024-05-23,Aliyar,0.0155
2024-05-30,Aliyar,0.021
2024-06-06,Aliyar,0.024
2024-06-13,Aliyar,0.026
2024-06-20,Aliyar,0.027
2024-06-27,Aliyar,0.03
2024-07-04,Aliyar,0.035
2024-07-11,Aliyar,0.036
2024-07-18,Aliyar,0.06
2024-07-25,Aliyar,0.091
2024-08-01,Aliyar,0.092
2024-08-08,Aliyar,0.095
2024-08-15,Aliyar,0.0935
2024-08-22,Aliyar,0.092
2024-08-29,Aliyar,0.093
2024-09-05,Aliyar,0.091
2024-09-12,Aliyar,0.093
2024-09-19,Aliyar,0.094
2024-09-26,Aliyar,0.091
2024-10-03,Aliyar,0.092
2024-10-10,Aliyar,0.09
2024-10-17,Aliyar,0.089
2024-10-24,Aliyar,0.094
2024-10-31,Aliyar,0.093
2024-11-07,Aliyar,0.094
2024-11-14,Aliyar,0.091
2024-11-21,Aliyar,0.093
2024-11-28,Aliyar,0.089
2024-12-05,Aliyar,0.083
2024-12-12,Aliyar,0.078
2024-12-19,Aliyar,0.094
2024-12-26,Aliyar,0.092
2025-01-02,Aliyar,0.086
2025-01-09,Aliyar,0.076
2025-01-16,Aliyar,0.071
2025-01-23,Aliyar,0.063
2025-01-30,Aliyar,0.053
2025-02-06,Aliyar,0.047
2025-02-13,Aliyar,0.042
2025-02-20,Aliyar,0.034
2025-02-27,Aliyar,0.027
2025-03-06,Aliyar,0.021
2025-03-13,Aliyar,0.017
2025-03-20,Aliyar,0.015
2025-03-27,Aliyar,0.011
2025-04-03,Aliyar,0.007
2025-04-10,Aliyar,0.013895000000000001
2025-04-17,Aliyar,0.02079
2025-04-24,Aliyar,0.02249
2025-05-01,Aliyar,0.02598
2025-05-08,Aliyar,0.02965
2015-04-16,Bhavanisagar,0.137
2015-04-23,Bhavanisagar,0.146
2015-04-30,Bhavanisagar,0.132
2015-05-07,Bhavanisagar,0.148
2015-05-14,Bhavanisagar,0.158
2015-05-21,Bhavanisagar,0.206
2015-05-28,Bhavanisagar,0.224
2015-06-04,Bhavanisagar,0.245
2015-06-11,Bhavanisagar,0.262
2015-06-18,Bhavanisagar,0.271
2015-06-25,Bhavanisagar,0.368
2015-07-02,Bhavanisagar,0.511
2015-07-09,Bhavanisagar,0.528
2015-07-16,Bhavanisagar,0.533
2015-07-23,Bhavanisagar,0.542
2015-07-30,Bhavanisagar,0.548
2015-08-06,Bhavanisagar,0.549
2015-08-13,Bhavanisagar,0.536
2015-08-20,Bhavanisagar,0.523
2015-08-27,Bhavanisagar,0.463
2015-09-03,Bhavanisagar,0.415
2015-09-10,Bhavanisagar,0.382
2015-09-17,Bhavanisagar,0.339
2015-09-24,Bhavanisagar,0.2865
2015-10-01,Bhavanisagar,0.26
2015-10-08,Bhavanisagar,0.248
2015-10-15,Bhavanisagar,0.23
2015-10-22,Bhavanisagar,0.20350000000000001
2015-10-29,Bhavanisagar,0.177
2015-11-05,Bhavanisagar,0.193
2015-11-12,Bhavanisagar,0.251
2015-11-19,Bhavanisagar,0.312
2015-11-26,Bhavanisagar,0.378
2015-12-03,Bhavanisagar,0.4
2015-12-10,Bhavanisagar,0.43
2015-12-17,Bhavanisagar,0.432
2015-12-24,Bhavanisagar,0.4115
2015-12-31,Bhavanisagar,0.401
2016-01-07,Bhavanisagar,0.406
2016-01-14,Bhavanisagar,0.395
2016-01-21,Bhavanisagar,0.361
2016-01-28,Bhavanisagar,0.335
2016-02-04,Bhavanisagar,0.328
2016-02-11,Bhavanisagar,0.296
2016-02-18,Bhavanisagar,0.255
2016-02-25,Bhavanisagar,0.251
2016-03-03,Bhavanisagar,0.21
2016-03-10,Bhavanisagar,0.17
2016-03-17,Bhavanisagar,0.166
2016-03-24,Bhavanisagar,0.11599999999999999
2016-03-31,Bhavanisagar,0.089
2016-04-07,Bhavanisagar,0.083
2016-04-14,Bhavanisagar,0.059
2016-04-21,Bhavanisagar,0.039
2016-04-28,Bhavanisagar,0.0375
2016-05-05,Bhavanisagar,0.036
2016-05-12,Bhavanisagar,0.037
2016-05-19,Bhavanisagar,0.049
2016-05-26,Bhavanisagar,0.053000000000000005
2016-06-02,Bhavanisagar,0.057
2016-06-09,Bhavanisagar,0.059
2016-06-16,Bhavanisagar,0.072
2016-06-23,Bhavanisagar,0.075
2016-06-30,Bhavanisagar,0.079
